  -22.5367   63.8951
  -22.5343   63.8950
  -22.5319   63.8948
  -22.5294   63.8947
  -22.5270   63.8946
  -22.5246   63.8944
  -22.5221   63.8943
  -22.5197   63.8941
  -22.5173   63.8939
  -22.5148   63.8938
  -22.5124   63.8936
  -22.5100   63.8935
  -22.5075   63.8933
  -22.5051   63.8931
  -22.5027   63.8930
  -22.5003   63.8928
  -22.4978   63.8926
  -22.4954   63.8924
  -22.4930   63.8923
  -22.4905   63.8921
  -22.4881   63.8919
  -22.4857   63.8917
  -22.4833   63.8915
  -22.4809   63.8914
  -22.4784   63.8912
  -22.4760   63.8910
  -22.4736   63.8907
  -22.4712   63.8905
  -22.4688   63.8903
  -22.4664   63.8901
  -22.4640   63.8899
  -22.4616   63.8897
  -22.4592   63.8895
  -22.4567   63.8893
  -22.4543   63.8890
  -22.4519   63.8888
  -22.4495   63.8886
  -22.4471   63.8883
  -22.4447   63.8881
  -22.4423   63.8879
  -22.4399   63.8876
  -22.4375   63.8874
  -22.4352   63.8872
  -22.4328   63.8869
  -22.4304   63.8867
  -22.4280   63.8864
  -22.4256   63.8862
  -22.4232   63.8859
  -22.4208   63.8857
  -22.4184   63.8854
  -22.4160   63.8852
  -22.4136   63.8849
  -22.4112   63.8847
  -22.4088   63.8844
  -22.4065   63.8842
  -22.4041   63.8839
  -22.4017   63.8836
  -22.3993   63.8834
  -22.3969   63.8831
  -22.3945   63.8829
  -22.3921   63.8826
  -22.3898   63.8823
  -22.3874   63.8821
  -22.3850   63.8818
  -22.3826   63.8815
  -22.3802   63.8813
  -22.3778   63.8810
  -22.3755   63.8808
  -22.3731   63.8805
  -22.3707   63.8802
  -22.3683   63.8800
  -22.3659   63.8797
  -22.3636   63.8794
  -22.3612   63.8792
  -22.3588   63.8789
  -22.3564   63.8786
  -22.3540   63.8784
  -22.3517   63.8781
  -22.3493   63.8778
  -22.3469   63.8775
  -22.3445   63.8773
  -22.3421   63.8770
  -22.3398   63.8767
  -22.3374   63.8764
  -22.3350   63.8762
  -22.3327   63.8759
  -22.3303   63.8756
  -22.3279   63.8753
  -22.3255   63.8750
  -22.3232   63.8747
  -22.3208   63.8745
  -22.3184   63.8742
  -22.3161   63.8739
  -22.3137   63.8736
  -22.3114   63.8733
  -22.3090   63.8730
  -22.3066   63.8727
  -22.3043   63.8724
  -22.3019   63.8721
